cluster_id,score,summary
57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Vì_vậy với tinh_thần sáng_tạo xung_kích tình_nguyện quyết_tâm vượt qua mọi khó_khăn Hành_trình Thầy_thuốc trẻ làm theo lời Bác năm 2022 sẽ đạt được những kết_quả đề ra để hàng triệu người dân được khám bệnh tư_vấn phục_hồi và cải_thiện sức_khỏe hậu COVID19.Cùng với đó hàng ngàn đoàn_viên thanh_niên học_sinh sinh_viên cán_bộ quân_nhân đã tham_gia Chương_trình phát_động đi bộ Những bước chân vì cộng_đồng lãnh_đạo Chương_trình thăm hoạt_động khám chữa bệnh và tặng quà các y_bác_sĩ Bệnh_viện Trung_ương Huế thăm tặng quà cán_bộ và phạm_nhân trại_giam Bình_Điền.Theo đó hơn 1 triệu người sẽ được khám tư_vấn chăm_sóc sức_khỏe sau Covid19 hơn 3 triệu người sẽ được tư_vấn sức_khỏe qua điện_thoại.Năm nay hoạt_động gắn liền với chương_trình Walk_the talk – Đi bộ vì sức_khỏe của Tổ_chức Y_tế thế_giới nhằm khuyến_khích người dân rèn_luyện thể_chất tăng_cường sức_khỏe đặc_biệt cho giai_đoạn_hậu COVID19.Hành_trình Thầy_thuốc trẻ làm theo lời Bác tình_nguyện vì sức_khỏe cộng_đồng là hoạt_động tiêu_biểu của phong_trào xung_kích tình_nguyện vì cuộc_sống cộng_đồng được Trung_ương Hội Liên_hiệp Thanh_niên Việt_Nam và Trung_ương Hội Thầy_thuốc trẻ Việt_Nam tổ_chức hằng năm thu_hút hàng chục nghìn lượt y_bác sỹ thầy_thuốc trẻ tình_nguyện tham_gia
58,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Nữ doanh_nhân Võ_Thanh_Thảo_SBD_168 liên_tiếp_tục dẫn_đầu trên BXH Người_đẹp được yêu_thích nhất.Đêm chung_kết cuộc thi Hoa_hậu Doanh_nhân Việt_Nam 2022 sẽ được diễn ra tại Nhà_hát Trưng_Vương TP Đà_Nẵng.Mặc_dù đang giữ vị_trí No4 trên BXH nhưng khoảng_cách giữa cô và các thí_sinh top đầu đang khá xa liệu khoảng_cách hiện_tại có là điều cản_trở thí_sinh Nguyễn_Thị_An_Minh trên hành_trình chinh_phục danh_hiệu Người_đẹp được yêu_thích nhất Hoa_hậu Doanh_nhân Việt_Nam 2022
59,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Nhiệt_độ cao đặc_biệt này đã làm bùng_phát các đám cháy lớn trên nhiều vùng khắp Tây Ban_Nha dẫn đến cái chết của 1 lính cứu_hỏa và 1 người chăn cừu ở phía tây_bắc của đất_nước.Một đợt nắng nóng tàn_khốc với đỉnh_cao trên 40 độ C đã xảy ra ở miền Nam châu_Âu vào tuần trước.Nhiệt_độ tại hai nước này đã đạt tới mức 46 độ C_Nhiều khu_vực khác của châu_Âu đang luôn được đặt trong tình_trạng báo_động đỏ do hạn_hán và cháy rừng.Cháy rừng cũng khiến một phần phía đông bắc thành_phố Trieste của nước Ý rơi vào tình_trạng mất điện và nước trong khi 14 khu_vực đô_thị bao_gồm Rome_Milan và Florence đã được đặt trong tình_trạng báo_động về sóng nhiệt hôm thứ_Năm tuần trước.Cơ_quan khí_tượng Quốc_gia AEMET cho biết đợt nắng nóng ập đến Tây Ban_Nha là nghiêm_trọng nhất từng được ghi_nhận tại nước này.Tại Bồ_Đào Nha các nhà_chức_trách cho biết nhiệt_độ tăng kèm gió mạnh sẽ khiến việc dập_tắt các trận cháy rừng tập_trung vào thành_phố Murça trở_nên khó_khăn hơn.Theo cảnh_báo của các nhà_khoa_học nhiều khả_năng châu_Âu đang phải đối_mặt với đợt sóng nhiệt tồi_tệ nhất trong hơn 2 thế_kỷ hiện_tượng châm ngòi cho các đợt cháy rừng tàn_khốc trong khi nhiệt_độ tiếp_tục gia_tăng ở mức kỷ_lục tại nhiều khu_vực của châu_lục
60,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Tôi rất mong sớm nhận được tiền hỗ_trợ thuê nhà để đỡ phần_nào cho cuộc_sống.Đồng_thời đẩy nhanh tiến_độ thực_hiện để tiền hỗ_trợ sớm đến tay NLĐ.Theo Quyết_định 08 tiền thuê nhà sẽ áp_dụng cho hai nhóm NLĐ đang làm_việc với mức 500000 đồngtháng hỗ_trợ 3 tháng NLĐ quay trở_lại làm_việc với mức 1_triệu đồngtháng hỗ_trợ 3 tháng.Trong thời_gian tới chúng_tôi sẽ tiếp_tục chuyển tiền hỗ_trợ cho các DN đã được phê_duyệt trong thời_gian sớm nhất để NLĐ có_thể nhận được khoản tiền hỗ_trợ này bà Hạnh thông_tin.Công_ty đang chờ nhận tiền hỗ_trợ thuê nhà cho NLĐ trong tháng 5 và tháng 6.Số_liệu chung toàn TP tổng_số NLĐ nhận tiền hỗ_trợ thuê nhà là hơn 1_triệu người.Ủy_ban nhân_dân tỉnh đề_nghị các địa_phương khẩn_trương rà_soát lập và tiếp_nhận danh_sách xin hỗ_trợ của công_nhân đồng_thời triển_khai giải_pháp để tiền hỗ_trợ thuê trọ sớm đến tay người lao_động.TP sẽ đốc_thúc các cơ_quan đơn_vị trên địa_bàn đẩy nhanh tiến_độ thực_hiện cập_nhật số_liệu để tiền hỗ_trợ sớm đến tay NLĐ
61,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Bộ_trưởng Hồ_Đức_Phớc và bà Luise Hölscher_Quốc_vụ_khanh Bộ Tài_chính CHLB Đức.Theo đó Việt_Nam đã và đang thực_hiện tốt các hoạt_động tăng_trưởng xanh và phát_triển bền_vững trên cơ_sở các chủ_trương của Chính_phủ đã được phê_duyệt.Đoàn công_tác của Bộ Tài_chính Việt_Nam hội_đàm với Bộ Hợp_tác Kinh_tế và Phát_triển CHLB Đức.Ngày 1472022 Bộ_trưởng Hồ_Đức_Phớc_dự và chủ_trì hội_nghị đối_thoại có chủ_đề Đầu_tư vào Việt_Nam cơ_hội cho các nhà_đầu_tư Thụy_Sỹ chụp ảnh lưu_niệm với đông_đảo các nhà_đầu_tư Thụy_Sỹ
62,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Việc thiết_kế trang_phục cưới của Britney_Spears và Sam đến với tôi một_cách tự_nhiên.Tôi bị hoảng_loạn Britney_Spears cho biết.Trong lúc đột_nhập vào nơi tổ_chức lễ_cưới của vợ cũ chồng cũ của Spears đã giằng_co với bảo_vệ và làm vỡ món đồ trị_giá dưới 400 USD.Alexander xuất_hiện trong cuộc biểu_tình kêu_gọi sự giải_phóng cho Britney_Spears vào tháng 82020.People đưa tin Britney_Spears mặc váy cưới do chính Donatella_Versace thực_hiện.Bất_cứ nơi nào tôi đến tôi bị gọi là chàng trai đã kết_hôn với Britney_Spears trong 55 giờ anh cho biết.Đám_cưới bất_ngờ của Britney_Spears với Sam_Asghari tổ_chức tại biệt_thự ở Thousand_Oaks_California Mỹ.Đội_ngũ quản_lý của Britney_Spears lừa_dối anh và cắt đứt đường_dây điện_thoại của nữ ca_sĩ để cả hai không_thể liên_lạc
63,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Không_những thế bão giá còn ảnh_hưởng đến chính bữa ăn hàng ngày của gia_đình khi chị Hiền phải ghi lại từng khoản chi_tiêu để đảm_bảo không bị rơi vào tình_cảnh chưa hết tháng đã hết tiền.Đều là dân văn_phòng thu_nhập trung_bình không có công_việc làm thêm nên vài tháng trở_lại đây mình đang phải tìm mọi cách để cân_bằng chi_tiêu trong gia_đình.Thế nhưng để vượt qua thời_kì bão giá thay_vì tìm phương_án thắt_lưng buộc bụng cắt_giảm chi_tiêu thì chị Nga lại chọn phương_án làm thêm ngoài giờ để kiếm thêm thu_nhập bổ_sung vào khẩu_phần ăn của gia_đình hằng ngày.Đặc_biệt là các chị_em nội_trợ người hàng ngày phải đau_đầu cân_đo đong đếm chi_phí sinh_hoạt để đảm_bảo cuộc_sống gia_đình và chèo_chống qua cơn bão giá.Giá tương_đối cao nên người dân đi chợ cũng đắn_đo chi_tiêu dè_dặt.Tiết_kiệm hết_mức để còn chi_phí cho thuốc mem lúc ốm lúc đau nữa.Giá thịt gà cũng tăng chóng_mặt khiến nhiều bà nội_trợ lo_lắng.Nhưng hiện tại vì muốn đảm_bảo chất_lượng cuộc_sống nhà có con nhỏ đang tuổi ăn tuổi lớn nên tiết_kiệm khoản gì chứ không_thể tiết_kiệm tiền ăn_uống sinh_hoạt nên mức thu chỉ vừa đủ chi không để_dành được đồng nào
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Số ca mắc mới COVID19 theo ngày tại Ấn_Độ vẫn duy_trì dưới mức 20000 ca trong ngày thứ hai liên_tiếp sau khi ghi_nhận xu_hướng tăng trong vài ngày trước đó.Ông nhấn_mạnh mặc_dù nhiều biện_pháp giãn cách đã được nới_lỏng kể từ khi đất_nước chuyển sang giai_đoạn coi Covid19 là bệnh lưu_hành từ ngày 14 song người dân cần tự thực_hiện các biện_pháp thích_hợp để tránh lây_nhiễm Covid19 bao_gồm việc đeo khẩu_trang ở những nơi đông người và trong phòng kín.Thủ_tướng Malaysia Ismail_Sabri_Yaakob cho biết tính đến thời_điểm hiện_tại vẫn còn khoảng 7 triệu người dân nước này chưa tiêm vaccine Covid19 mũi tăng_cường do_vậy mọi người nên đi tiêm càng sớm càng tốt
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",Tejas Dessai một nhà phân_tích nghiên_cứu tại công_ty dịch_vụ tài_chính Global_X_ETFs cho biết sự thay_đổi của Facebook là là điều tất_yếu thuận theo xu_hướng thị_trường mạng xã_hội nơi người dùng đang dành nhiều thời_gian hơn cho các nội_dung cởi_mở phong_phú được cá_nhân hóa.Trong một tuyên_bố Facebook cho biết màn_hình mặc định của người dùng được gọi_là Trang_chủ Home sẽ hiển_thị nhiều bài đăng thú_vị hơn từ những người sáng_tạo và nền_tảng cũng sẽ tạo ra một lối tắt nhằm dễ_dàng truy_cập vào dịch_vụ video dạng ngắn được gọi_là Reels cũng như các video tạm_thời gọi là Stories.Vào năm 2018_Facebook đã thay_đổi thuật_toán đề_xuất của mình để ưu_tiên các bài đăng khuyến_khích sự tương_tác nâng cao nội_dung từ bạn_bè và gia_đình nhưng cũng có các nội_dung gây ra phản_ứng cảm_xúc dữ_dội theo một loạt tài_liệu được chia_sẻ với các cơ_quan quản_lý vào năm_ngoái bởi người tố_giác Facebook_Frances_Haugen.Trang tin Fortune nhận_định_tính_năng Trang_chủ Home mới của Facebook không khác nhiều so với For_You của TikTok.Thành_công này khiến tỷ_phú Mark_Zuckerberg buộc phải thừa_nhận sau đó vội ra_mắt Reels một tính_năng xem video ngắn tương_tự TikTok được tích_hợp trên cả Facebook và Instagram.Instagram gần đây cũng đã cập_nhật thuật_toán đề_xuất của mình để ưu_tiên nội_dung gốc hơn những người dùng chỉ đơn_giản là chia_sẻ bài đăng của người khác trong bối_cảnh nền_tảng này đang có đầy_rẫy video được chia_sẻ từ TikTok
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Trong hiệp 1 vị Vua sân_cỏ này cũng khiến đội chủ nhà không hài_lòng bởi những quyết_định của mình ngay khi trận đấu vào giờ_nghỉ giữa 2 hiệp HLV Lujbo_Petrovic và Tổng_giám_đốc CLB Cao_Hoàng Đức lao vào sân nói_chuyện phải_quấy với tổ trọng_tài.Trợ_lý_Quốc_Toàn đã không phất cờ việt_vị khi Geovane đưa bóng qua vạch vôi.Xa hơn trọng_tài Nguyễn_Trung_Kiên_B chỉ có_thể rời sân Thanh_Hóa nhờ cảnh_sát cơ_động dẫn đường sau trận hòa_11 của chủ nhà trước Sài_Gòn FC tại vòng 7_VLeague 2018.Pha quay chậm cho thấy cầu_thủ Sài_Gòn có_lý khi phản_ứng quyết_liệt với trọng_tài bởi_lẽ_Xuân_Nam đã dùng tay đánh bóng vào lưới chứ không phải dùng đầu.Quyết_định thổi phạt_đền đội chủ nhà Thanh_Hóa ở phút 47 khiến ông Lập và các trợ_lý bị phản_ứng dữ_dội.Đội_bóng xứ Thanh nhiều khả_năng sẽ khiếu_nại lên ban tổ_chức giải để xem_xét lại bàn thắng gây tranh_cãi ở trận này.Đây không phải lần đầu_tiên một tổ trọng_tài làm nhiệm_vụ tại sân Thanh_Hóa phải được hộ_tống để đảm_bảo an_toàn khi rời sân.Quả phạt_đền tranh_cãi là lý_do Thanh_Hóa chỉ có 1 điểm trên sân_nhà
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]",Hành_vi của bị_cáo Vân và 5 bị_cáo đã phạm_tội rõ_ràng phạm_tội nhiều lần.Trong cách xưng_hô cũng như ăn_mặc và cúng_vái diễn ra tại Tịnh thất Bồng_Lai Thiền am bên bờ vũ_trụ các bị_cáo nại rằng xưng thầy với bị_cáo Lê_Tùng_Vân không phải theo tôn_giáo rồi xưng chú_tiểu cũng là cách gọi riêng càng kỳ_lạ hơn là ăn_mặc cạo_trọc đầu mà các bị_cáo cho rằng là do sở_thích chứ không liên_quan đến Phật_giáo.Phía đại_diện VKS cho rằng qua quá_trình điều_tra xét hỏi tại tòa VKS vẫn giữ nguyên quan đểm truy_tố đối_với 6 bị_cáo trong vụ_án Tịnh thất Bồng_Lai Thiền am bên bờ vũ_trụ.Các bị_cáo đã phạm_tội có tổ_chức nhưng tại phiên_tòa không có ý_thức khai_báo không có thái_độ ăn_năn để hưởng sự khoan_hồng của pháp_luật.Do_đó đại_diện Viện_Kiểm_sát đề_nghị bị_cáo Lê_Tùng_Vân mức án 4 năm 6 tháng đến 5 năm 6 tháng tù các bị_cáo Lê_Thanh Hoàn_Nguyên Lê_Thanh Nhất_Nguyên Lê_Thanh_Trùng_Dương cùng mức án 4 năm đến 4 năm 6 tháng tù bị_cáo Lê_Thanh Nhị_Nguyên và Cao_Thị_Cúc cùng mức án 3 năm đến 3 năm 6 tháng tù.Riêng bị can Lê_Thu_Vân đã bỏ đi khỏi nơi cư_trú Cơ_quan An_ninh điều_tra Công_an tỉnh Long_An chưa tìm được nên đã quyết_định tách vụ_án hình_sự đối_với bị_can này khi nào bắt được sẽ xử_lý sau
68,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Sau khi nghe các ý_kiến thảo_luận Bộ_trưởng Lê_Thành_Long kết_luận 6 tháng cuối năm Bộ_Tư_pháp tiếp_tục đẩy_mạnh nâng cao chất_lượng công_tác.6 tháng đầu năm toàn ngành tư_pháp tập_trung nguồn_lực tổ_chức thực_hiện kịp_thời chất_lượng các nhiệm_vụ được giao.Quan_tâm xây_dựng cấp xã đạt chuẩn tiếp_cận pháp_luật.6 tháng đầu năm kết_quả công_tác trên hầu_hết lĩnh_vực của Bộ ngành Tư_pháp đều tăng cao so cùng kỳ năm 2021.6 tháng đầu năm toàn ngành Tư_pháp đã bám sát phương_châm Đoàn_kết kỷ_cương chủ_động thích_ứng an_toàn hiệu_quả phục_hồi phát_triển của Chính_phủ chủ_động khẩn_trương xác_định các nhiệm_vụ trọng_tâm tập_trung mọi nguồn_lực để thực_hiện hiệu_quả.Đến nay có hơn 97 nghìn đơn_vị cấp xã đạt chuẩn tiếp_cận pháp_luật đạt 937 một_số địa_phương đạt 100 như Hậu Giang_Hà Nam Đà_Nẵng
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Bốn là với sáng_kiến thành_lập Mặt_trận Dân_chủ thống_nhất Đông_Dương đã cho thấy đồng_chí Nguyễn_Văn_Cừ là người nắm vững Chủ_nghĩa_Mác_Lênin và quan_điểm chỉ_đạo của Đại_hội VII_Quốc_tế Cộng_sản.Ngày 97 tại thành_phố Bắc_Ninh đã diễn ra Lễ kỷ_niệm 110 năm Ngày_sinh Tổng_Bí_thư Nguyễn_Văn_Cừ 971912 972022.Tổng_Bí_thư Nguyễn_Văn_Cừ không_chỉ để lại tấm gương sáng ngời về tinh_thần cách_mạng và nhiều bài_học kinh_nghiệm quý_báu đồng_chí còn là tấm gương mẫu_mực về tự_phê_bình và phê_bình.Bí_thư tỉnh_ủy Đào Hồng_Lan nhấn_mạnh Kỷ_niệm 110 năm Ngày_sinh đồng_chí Nguyễn_Văn_Cừ là dịp để Đảng_bộ chính_quyền và Nhân_dân tỉnh Bắc_Ninh tôn_vinh tri_ân công_lao đóng_góp to_lớn của Đồng_chí đối_với sự_nghiệp cách_mạng của Đảng của dân_tộc qua đó giáo_dục truyền_thống yêu nước lý_tưởng cách_mạng lòng tự_hào tự_tôn dân_tộc khích_lệ cổ_vũ các tầng_lớp nhân_dân nhất là thế_hệ trẻ phát_huy ý_chí tự_lực tự_cường và khát_vọng xây_dựng phát_triển đất_nước quê_hương phồn_vinh_hạnh_phúc học_tập tấm_gương đạo_đức cách_mạng tư_duy sáng_tạo của Đồng_chí Nguyễn_Văn_Cừ đẩy_mạnh phong_trào thi_đua thực_hiện thắng_lợi Nghị_quyết Đại_hội đại_biểu toàn_quốc lần thứ XIII của Đảng và Nghị_quyết đại_hội đại_biểu Đảng_bộ tỉnh lần thứ XX nhiệm_kỳ 20202025 đã đề ra.Tác_phẩm Tự chỉ_trích của đồng_chí viết thể_hiện sự sáng_suốt của một trí_tuệ lỗi_lạc sự kiên_định lập_trường quan_điểm và những nguyên_tắc cơ_bản của chủ_nghĩa_MácLênin qua đó góp_phần làm_giàu thêm kho_tàng lý_luận MácLênin về xây_dựng Đảng đấu_tranh với các quan_điểm lệch_lạc sai_trái bảo_vệ nền_tảng tư_tưởng của Đảng.Đồng_chí Tổng_Bí_thư Nguyễn_Văn_Cừ mãi là niềm tự_hào của Đảng ta và dân_tộc ta.Lúc này là Tổng_Bí_thư trẻ nhất trong lịch_sử của Đảng ta đồng_chí đã chủ_trì Hội_nghị Trung_ương Đảng lần thứ sáu khóa I để chấn_chỉnh đề ra những vấn_đề quan_trọng của Đảng ta.Những lý_luận và quyết_sách của Đảng ta mà đồng_chí Nguyễn_Văn_Cừ thay_mặt Trung_ương Đảng chỉ_đạo đã để đưa phong_trào đấu_tranh của dân_tộc lên một tầm cao mới vào những năm sau đó sau thời_kỳ thực_dân Pháp bước vào giai_đoạn khủng_bố toàn_diện
